,portRet,CompoundAnnualReturn,Min_monthly,Max_monthly,portStdDev_monthly,portVaR,portCVaR,growth_multiplier,wealth_index,peak_wealth_index,drawdown,drawdown_pct
1/31/2006,0.073523617,0.318495896,-0.038723825,0.073523617,0.035406783,0.029035673,0.038723825,1.073523618,4847.086769,4847.086769,0,0
2/28/2006,-0.03562482,0.215802201,-0.038723825,0.073523617,0.038488386,0.037019372,0.038723825,0.96437518,4674.410176,4847.086769,-172.6765937,-0.03562482
3/31/2006,0.019584323,0.246262707,-0.038723825,0.073523617,0.03783543,0.037019372,0.038723825,1.019584323,4765.955332,4847.086769,-81.1314373,-0.016738185
4/28/2006,0.01528629,0.316285031,-0.03562482,0.073523617,0.033259196,0.02764112,0.03562482,1.01528629,4838.809107,4847.086769,-8.277661972,-0.00170776
5/31/2006,-0.051266625,0.204074551,-0.051266625,0.073523617,0.039253258,0.042663632,0.051266625,0.948733375,4590.739695,4847.086769,-256.3470739,-0.052886834
6/30/2006,0.002753895,0.168733632,-0.051266625,0.073523617,0.03905023,0.042663632,0.051266625,1.002753895,4603.382111,4847.086769,-243.7046588,-0.050278584
7/31/2006,-0.055150425,0.032459364,-0.055150425,0.073523617,0.039444999,0.053014335,0.055150425,0.944849575,4349.503631,4847.086769,-497.5831387,-0.102656124
8/31/2006,0.024369615,0.053770229,-0.055150425,0.073523617,0.039908885,0.053014335,0.055150425,1.024369615,4455.49936,4847.086769,-391.5874097,-0.080788199
9/29/2006,0.01447829,0.04233991,-0.055150425,0.073523617,0.039516634,0.053014335,0.055150425,1.01447829,4520.007371,4847.086769,-327.0793979,-0.067479584
10/31/2006,0.03963993,0.107026415,-0.055150425,0.073523617,0.039872764,0.053014335,0.055150425,1.03963993,4699.180147,4847.086769,-147.9066221,-0.03051454
11/30/2006,0.020947945,0.070497817,-0.055150425,0.073523617,0.037364819,0.053014335,0.055150425,1.020947945,4797.618314,4847.086769,-49.46845485,-0.010205812
12/29/2006,-0.012277145,0.049522143,-0.055150425,0.073523617,0.037743203,0.053014335,0.055150425,0.987722855,4738.717259,4847.086769,-108.3695106,-0.022357658
1/31/2007,0.028702785,0.005703399,-0.055150425,0.03963993,0.032109285,0.053014335,0.055150425,1.028702785,4874.731641,4874.731641,0,0
2/28/2007,0.009699933,0.052970541,-0.055150425,0.03963993,0.030012701,0.053014335,0.055150425,1.009699933,4922.016209,4922.016209,0,0
3/30/2007,0.021772248,0.055230109,-0.055150425,0.03963993,0.030117603,0.053014335,0.055150425,1.021772248,5029.179564,5029.179564,0,0
4/30/2007,0.052721838,0.094138461,-0.055150425,0.052721838,0.033082624,0.053014335,0.055150425,1.052721838,5294.327152,5294.327152,0,0
5/31/2007,0.055351505,0.217097134,-0.055150425,0.055351505,0.029870076,0.031570121,0.055150425,1.055351505,5587.376128,5587.376128,0,0
6/29/2007,-0.008201618,0.203799831,-0.055150425,0.055351505,0.030503051,0.031570121,0.055150425,0.991798383,5541.550606,5587.376128,-45.82552183,-0.008201618
7/31/2007,-0.042081128,0.220450966,-0.042081128,0.055351505,0.027849397,0.025688937,0.042081128,0.957918873,5308.355909,5587.376128,-279.0202194,-0.049937612
8/31/2007,-0.001213365,0.189970979,-0.042081128,0.055351505,0.02821854,0.025688937,0.042081128,0.998786635,5301.914935,5587.376128,-285.4611927,-0.051090384
9/28/2007,0.061873003,0.245564414,-0.042081128,0.061873003,0.031293897,0.025688937,0.042081128,1.061873003,5629.960331,5629.960331,0,0
10/31/2007,0.025161248,0.228217897,-0.042081128,0.061873003,0.030695432,0.025688937,0.042081128,1.025161248,5771.617157,5771.617157,0,0
11/30/2007,-0.045625948,0.148128362,-0.045625948,0.061873003,0.035669221,0.043676297,0.045625948,0.954374053,5508.281655,5771.617157,-263.3355014,-0.045625948
12/31/2007,0.013818585,0.17846202,-0.045625948,0.061873003,0.034829734,0.043676297,0.045625948,1.013818585,5584.398314,5771.617157,-187.2188431,-0.032437849
1/31/2008,-0.09448211,0.037343786,-0.09448211,0.061873003,0.046430359,0.067611221,0.09448211,0.90551789,5056.772578,5771.617157,-714.8445789,-0.123855162
2/29/2008,0.022939618,0.050945951,-0.09448211,0.061873003,0.046732723,0.067611221,0.09448211,1.022939618,5172.773007,5771.617157,-598.8441501,-0.103756735
3/31/2008,-0.03584439,-0.00831576,-0.09448211,0.061873003,0.047819041,0.067611221,0.09448211,0.96415561,4987.358113,5771.617157,-784.2590432,-0.135882028
4/30/2008,0.07918177,0.016610006,-0.09448211,0.07918177,0.050959525,0.067611221,0.09448211,1.07918177,5382.265957,5771.617157,-389.3512001,-0.067459637
5/30/2008,0.053669045,0.014989308,-0.09448211,0.07918177,0.050803189,0.067611221,0.09448211,1.053669045,5671.12703,5771.617157,-100.4901263,-0.017411087
6/30/2008,-0.052582967,-0.030429798,-0.09448211,0.07918177,0.053206386,0.071437582,0.09448211,0.947417033,5372.922342,5771.617157,-398.6948146,-0.069078528
7/31/2008,-0.123993925,-0.113338914,-0.123993925,0.07918177,0.063229247,0.107762427,0.123993925,0.876006075,4706.712612,5771.617157,-1064.904545,-0.184507135
8/29/2008,0.001973487,-0.110509824,-0.123993925,0.07918177,0.063267444,0.107762427,0.123993925,1.001973488,4716.001251,5771.617157,-1055.615906,-0.18289777
9/30/2008,-0.182733785,-0.315407522,-0.182733785,0.07918177,0.076739928,0.150426862,0.182733785,0.817266215,3854.228492,5771.617157,-1917.388665,-0.332209953
10/31/2008,-0.19997969,-0.4657544,-0.19997969,0.07918177,0.089041107,0.190494442,0.19997969,0.80002031,3083.461073,5771.617157,-2688.156084,-0.4657544
11/28/2008,-0.118987768,-0.506821348,-0.19997969,0.07918177,0.091426828,0.190494442,0.19997969,0.881012233,2716.566924,5771.617157,-3055.050233,-0.529323091
12/31/2008,-0.000595723,-0.513833281,-0.19997969,0.07918177,0.090558483,0.190494442,0.19997969,0.999404278,2714.948604,5771.617157,-3056.668553,-0.529603484
1/30/2009,-0.038294508,-0.48366652,-0.19997969,0.07918177,0.089740121,0.190494442,0.19997969,0.961705493,2610.980984,5771.617157,-3160.636173,-0.547617087
2/27/2009,-0.10955403,-0.550543298,-0.19997969,0.07918177,0.088139721,0.190494442,0.19997969,0.89044597,2324.937495,5771.617157,-3446.679662,-0.597177458
3/31/2009,0.078000585,-0.497472625,-0.19997969,0.07918177,0.096757538,0.190494442,0.19997969,1.078000585,2506.28398,5771.617157,-3265.333177,-0.565757064
4/30/2009,0.13508385,-0.471441491,-0.19997969,0.13508385,0.104628954,0.190494442,0.19997969,1.13508385,2844.842469,5771.617157,-2926.774688,-0.507097856
5/29/2009,0.08805286,-0.454193326,-0.19997969,0.13508385,0.108036814,0.190494442,0.19997969,1.08805286,3095.338985,5771.617157,-2676.278172,-0.463696413
6/30/2009,0.00665485,-0.420066436,-0.19997969,0.13508385,0.108940342,0.190494442,0.19997969,1.00665485,3115.938001,5771.617157,-2655.679156,-0.460127393
